,ch1 - AF7,ch2 - AF8,ch3 - TP9,ch4 - TP10,timestamp
444,-133.44337031897157,-6147.138920769095,-2876.349576121196,-6448.986246192828,1731806991.1469939
445,7.784601757768542,-6079.11575042503,-2963.294770291075,-6931.096749480814,1731806991.1469939
446,-461.7299184794538,-6356.69486503629,-3174.838471384719,-7361.020688787103,1731806991.1626542
447,-348.17159622488543,-6318.0729181938805,-3112.7449124203995,-7608.585236303974,1731806991.1626542
448,-787.2358510228805,-5906.356681821868,-2823.0990106021054,-7646.612539053429,1731806991.1633253
449,-495.84715582523495,-5476.008263870608,-3302.075477727223,-7531.694763164967,1731806991.1633253
450,-541.0045778402127,-5414.097960004117,-3066.861949814018,-7700.553116114344,1731806991.1770608
451,-491.697736824397,-5630.70174573781,-3496.7148310211487,-7223.538226515986,1731806991.1770608
452,-236.67956869583577,-5281.920545820147,-3119.9554395349696,-7251.774471181445,1731806991.1926794
453,-23.931619816459715,-4922.20948828198,-3565.13256081054,-7525.615555786993,1731806991.1926794
454,-258.30180028965697,-5391.3855475732125,-3206.704288957175,-7743.331961757503,1731806991.1934505
455,10.194967279210687,-5088.148849315941,-2927.0252205207944,-7868.192261678167,1731806991.1934505
456,-282.81497454922646,-5115.966225186363,-2772.0549860568717,-7948.667428924702,1731806991.2068555
457,-352.8427312695421,-5391.909133567009,-3193.3678057151847,-7672.288822199218,1731806991.2068555
458,-495.7667479761876,-5850.985593027901,-2741.982450513169,-7572.670977029484,1731806991.2226605
459,-67.29949970263988,-6242.145469293464,-2986.728983413428,-7230.169069137424,1731806991.2226605
460,-358.39648270374164,-6579.796726942994,-3356.9622494769283,-6994.308538531885,1731806991.2231665
461,-192.0756518743001,-6549.0210902076215,-3418.292868850287,-7143.829738760367,1731806991.2231665
462,254.73206578195095,-6871.5687618860975,-3538.732607023325,-6703.92587642232,1731806991.2370667
463,172.63004205469042,-6972.632078388706,-3728.84294147091,-6689.033594798762,1731806991.2370667
464,-7.575167360249907,-7333.739988560323,-4185.415537911467,-6752.59506449569,1731806991.252705
465,390.20620177686214,-6845.3445833968,-4605.1445099385455,-6613.910224388819,1731806991.252705
466,-95.96209296304733,-7213.500335034914,-4980.376152292825,-6216.155034551397,1731806991.2533722
467,-67.53137349989265,-7278.482966715004,-5050.246833215002,-6597.192871586885,1731806991.2533722
468,-313.87858358118683,-7528.046490758192,-5256.016128777061,-6171.601606379263,1731806991.2669244
469,-102.28065393818542,-7226.455348481424,-4972.6308194845915,-6254.76576169394,1731806991.2669244
470,-337.1968598049134,-7454.291923732031,-5174.4638703432865,-5863.587185928598,1731806991.2829142
471,-165.0380451446399,-7433.404582479503,-5248.775682462845,-6030.031433456577,1731806991.2829142
472,-36.9633012120612,-7239.212147230282,-5113.984078209847,-6281.502306477167,1731806991.2832928
473,96.18461701041088,-6965.9301776681095,-4696.618722954765,-6674.530262770597,1731806991.2832928
474,18.609742179512978,-7187.9661680874415,-4974.1024701171555,-6560.018266027328,1731806991.2969227
475,226.41167336748913,-7038.46179740876,-4959.930119235069,-6945.459835260641,1731806991.2969227
476,-248.92213120078668,-7347.298995849676,-5193.008164273575,-7407.255201989319,1731806991.3126764
477,-163.19614441646263,-7338.203559157439,-5174.757452489808,-7700.244574368,1731806991.3126764
478,-565.2391295530833,-6856.109885419253,-4792.597645467613,-7653.654770669993,1731806991.3138394
479,-286.56235430482775,-6457.718912589364,-4357.510774272494,-7595.385259410366,1731806991.3138394
480,-355.0043934439309,-6423.165976898745,-4123.673529542983,-7784.173539223615,1731806991.3269627
481,-326.323100683745,-6639.32471453771,-4594.115544969216,-7331.849469132721,1731806991.3269627
482,-110.55518259014934,-6292.002075602766,-4228.545934150461,-7366.42858412303,1731806991.3425093
483,72.50170054100454,-5948.724138469901,-4696.24099305924,-7681.191654043738,1731806991.3425093
484,-155.61910710623488,-6434.1799822682515,-4378.136322528124,-7913.0112227471545,1731806991.3431845
485,185.95156569685787,-6006.195181088988,-3908.0065887481906,-7879.22683649743,1731806991.3431845
486,-44.34399377461523,-6000.921922151465,-3688.979347843211,-7898.210568672512,1731806991.3567307
487,-117.9246554528363,-6266.217335358262,-4091.1850186279044,-7604.635901950765,1731806991.3567307
